ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,Benzi,Sagart_ID
Zlarong-7_thebarleytibetanorhighland-1,,Zlarong,7_thebarleytibetanorhighland,xa13,xa13,x ¹³/a,,Zhao2019,,,^x a13 $,default,,
Zlarong-250_theshit-1,,Zlarong,250_theshit,xe13,xe13,x ¹³/e,,Zhao2019,,,^x e13 $,default,,
Zlarong-290_straight-1,,Zlarong,290_straight,xẽ55mbu53,xẽ55mbu53,x ⁵⁵/ẽ m b ⁵³/u,,Zhao2019,,,^x ẽ55 m b u53 $,default,,
Zlarong-360_theworm-2,,Zlarong,360_theworm,xo55mbu53,xo55mbu53,x ⁵⁵/o m b ⁵³/u,,Zhao2019,,,^x o55 m b u53 $,default,,
Zlarong-358_thewing-1,,Zlarong,358_thewing,xɔ55pe53,xɔ55pe53,x ⁵⁵/ɔ p ⁵³/e,,Zhao2019,,,^x ɔ55 p e53 $,default,,
Zlarong-279_painful-2,,Zlarong,279_painful,zɤ53li31,zɤ53li31,z ⁵³/ɤ l ³¹/i,,Zhao2019,,,^z ɤ53 l i31 $,default,,
Zlarong-271_male-1,,Zlarong,271_male,zi13,zi13,z ¹³/i,,Zhao2019,,,^z i13 $,default,,
Zlarong-123_themanmalehuman-1,,Zlarong,123_themanmalehuman,zi13,zi13,z ¹³/i,,Zhao2019,,,^z i13 $,default,,
Zlarong-350_theson-1,,Zlarong,350_theson,zi13,zi13,z ¹³/i,,Zhao2019,,,^z i13 $,default,,
Zlarong-90_hightall-2,,Zlarong,90_hightall,zo53ruŋ31mbo55,zo53ruŋ31mbo55,z ⁵³/o r u ³¹/ŋ m b ⁵⁵/o,,Zhao2019,,,^z o53 r u ŋ31 m b o55 $,default,,
Zlarong-182_thesickle-1,,Zlarong,182_thesickle,zu31e53,zu31e53,z ³¹/u ⁵³/e,,Zhao2019,,,^z u31 e53 $,default,,
KyomkyoSitu-1_above-1,,KyomkyoSitu,1_above,tərka,tərka,t ə r k a,,Prins2016,,,^t ə r k a$,default,,
KyomkyoSitu-2_all-1,,KyomkyoSitu,2_all,kəʒu,kəʒu,k ə ʒ u,,Prins2016,,,^k ə ʒ u$,default,,
KyomkyoSitu-2_all-2,,KyomkyoSitu,2_all,pok,pok,p o k,,Prins2016,,,^p o k$,default,,
KyomkyoSitu-251_and-1,,KyomkyoSitu,251_and,narə,narə,n a r ə,,Prins2016,,,^n a r ə$,default,,
KyomkyoSitu-5_bad-1,,KyomkyoSitu,5_bad,kəŋan,kəŋan,k ə ŋ a n,,Prins2016,,,^k ə ŋ a n$,default,,
KyomkyoSitu-252_before-1,,KyomkyoSitu,252_before,kəsce,kəsce,k ə s c e,,Prins2016,,,^k ə s c e$,default,,
KyomkyoSitu-252_before-2,,KyomkyoSitu,252_before,wakaj,wakaj,w a k a j,,Prins2016,,,^w a k a j$,default,,
KyomkyoSitu-10_belowunder-1,,KyomkyoSitu,10_belowunder,taka,taka,t a k a,,Prins2016,,,^t a k a$,default,,
KyomkyoSitu-10_belowunder-2,,KyomkyoSitu,10_belowunder,tapa,tapa,t a p a,,Prins2016,,,^t a p a$,default,,
KyomkyoSitu-10_belowunder-3,,KyomkyoSitu,10_belowunder,təspoʔk,təspoʔk,t ə s p o ʔ k,,Prins2016,,,^t ə s p o ʔ k$,default,,
KyomkyoSitu-11_big-1,,KyomkyoSitu,11_big,kəktu,kəktu,k ə k t u,,Prins2016,,,^k ə k t u$,default,,
KyomkyoSitu-14_black-1,,KyomkyoSitu,14_black,kəneʔk,kəneʔk,k ə n e ʔ k,,Prins2016,,,^k ə n e ʔ k$,default,,
KyomkyoSitu-26_coldoftemperature-1,,KyomkyoSitu,26_coldoftemperature,kəməʃtak,kəməʃtak,k ə m ə ʃ t a k,,Prins2016,,,^k ə m ə ʃ t a k$,default,,
KyomkyoSitu-28_correctright-1,,KyomkyoSitu,28_correctright,kacha,kacha,k a cʰ a,,Prins2016,,,^k a ch a$,default,,
KyomkyoSitu-254_dirty-1,,KyomkyoSitu,254_dirty,kənkəʔr,kənkəʔr,k ə n k ə ʔ r,,Prins2016,,,^k ə n k ə ʔ r$,default,,
KyomkyoSitu-40_dry-1,,KyomkyoSitu,40_dry,kəraʔm,kəraʔm,k ə r a ʔ m,,Prins2016,,,^k ə r a ʔ m$,default,,
KyomkyoSitu-255_early-1,,KyomkyoSitu,255_early,tawo,tawo,t a w o,,Prins2016,,,^t a w o$,default,,
KyomkyoSitu-256_eight-1,,KyomkyoSitu,256_eight,kərscat,kərscat,k ə r s c a t,,Prins2016,,,^k ə rs c a t$,default,,
KyomkyoSitu-257_far-1,,KyomkyoSitu,257_far,kəche,kəche,k ə cʰ e,,Prins2016,,,^k ə ch e$,default,,
KyomkyoSitu-257_far-2,,KyomkyoSitu,257_far,kəskriʔn,kəskriʔn,k ə s k r i ʔ n,,Prins2016,,,^k ə s k r i ʔ n$,default,,
KyomkyoSitu-258_female-1,,KyomkyoSitu,258_female,təmuʔ,təmuʔ,t ə m u ʔ,,Prins2016,,,^t ə m u ʔ$,default,,
KyomkyoSitu-259_few-1,,KyomkyoSitu,259_few,kəmniʔ,kəmniʔ,k ə m n i ʔ,,Prins2016,,,^k ə m n i ʔ$,default,,
KyomkyoSitu-55_firewood-1,,KyomkyoSitu,55_firewood,ʃu,ʃu,ʃ u,,Prins2016,,,^ʃ u$,default,,
KyomkyoSitu-57_five-1,,KyomkyoSitu,57_five,kəmŋi,kəmŋi,k ə m ŋ i,,Prins2016,,,^k ə m ŋ i$,default,,
KyomkyoSitu-260_forget-1,,KyomkyoSitu,260_forget,kajmə,kajmə,k a j m ə,,Prins2016,,,^k a j m ə$,default,,
KyomkyoSitu-261_four-1,,KyomkyoSitu,261_four,kəbdu,kəbdu,k ə b d u,,Prins2016,,,^k ə b d u$,default,,
KyomkyoSitu-262_full-1,,KyomkyoSitu,262_full,kəməjot,kəməjot,k ə m ə j o t,,Prins2016,,,^k ə m ə j o t$,default,,
KyomkyoSitu-76_good-1,,KyomkyoSitu,76_good,kəbde,kəbde,k ə b d e,,Prins2016,,,^k ə b d e$,default,,
KyomkyoSitu-76_good-2,,KyomkyoSitu,76_good,kəsnaʔ,kəsnaʔ,k ə s n a ʔ,,Prins2016,,,^k ə s n a ʔ$,default,,
KyomkyoSitu-263_green-1,,KyomkyoSitu,263_green,rɟaŋkə,rɟaŋkə,r ɟ a ŋ k ə,,Prins2016,,,^r ɟ a ŋ k ə$,default,,
KyomkyoSitu-263_green-2,,KyomkyoSitu,263_green,wəmdoʔk,wəmdoʔk,w ə m d o ʔ k,,Prins2016,,,^w ə m d o ʔ k$,default,,
KyomkyoSitu-264_hard-1,,KyomkyoSitu,264_hard,kərko,kərko,k ə r k o,,Prins2016,,,^k ə r k o$,default,,
KyomkyoSitu-83_heorshethirdpersonsingular-1,,KyomkyoSitu,83_heorshethirdpersonsingular,wuɟo,wuɟo,w u ɟ o,,Prins2016,,,^w u ɟ o$,default,,
KyomkyoSitu-87_heavy-1,,KyomkyoSitu,87_heavy,kədu,kədu,k ə d u,,Prins2016,,,^k ə d u$,default,,
KyomkyoSitu-265_here-1,,KyomkyoSitu,265_here,tʃe,tʃe,tʃ e,,Prins2016,,,^tʃ e$,default,,
KyomkyoSitu-90_hightall-1,,KyomkyoSitu,90_hightall,kəmbro,kəmbro,k ə m b r o,,Prins2016,,,^k ə m b r o$,default,,
KyomkyoSitu-266_horizontal-1,,KyomkyoSitu,266_horizontal,kəŋamkrak,kəŋamkrak,k ə ŋ a m k r a k,,Prins2016,,,^k ə ŋ a m k r a k$,default,,
KyomkyoSitu-96_hot-1,,KyomkyoSitu,96_hot,kəsaʃki,kəsaʃki,k ə s a ʃ k i,,Prins2016,,,^k ə s a ʃ k i$,default,,
KyomkyoSitu-96_hot-2,,KyomkyoSitu,96_hot,kəvastsi,kəvastsi,k ə v a s ts i,,Prins2016,,,^k ə v a s ts i$,default,,
KyomkyoSitu-267_how-1,,KyomkyoSitu,267_how,thisok,thisok,tʰ i s o k,,Prins2016,,,^th i s o k$,default,,
KyomkyoSitu-98_hundred-1,,KyomkyoSitu,98_hundred,pərɟa,pərɟa,p ə r ɟ a,,Prins2016,,,^p ə r ɟ a$,default,,
KyomkyoSitu-101_ifirstpersonsingular-1,,KyomkyoSitu,101_ifirstpersonsingular,ŋa,ŋa,ŋ a,,Prins2016,,,^ŋ a$,default,,
KyomkyoSitu-103_inside-1,,KyomkyoSitu,103_inside,təŋgu,təŋgu,t ə ŋ g u,,Prins2016,,,^t ə ŋ g u$,default,,
KyomkyoSitu-107_knife-1,,KyomkyoSitu,107_knife,mbərzaʔ,mbərzaʔ,m b ə r z a ʔ,,Prins2016,,,^m b ə r z a ʔ$,default,,
KyomkyoSitu-268_late-1,,KyomkyoSitu,268_late,kəməŋkhuʔ,kəməŋkhuʔ,k ə m ə ŋ kʰ u ʔ,,Prins2016,,,^k ə m ə ŋ kh u ʔ$,default,,
KyomkyoSitu-269_left-1,,KyomkyoSitu,269_left,kawulaʃke,kawulaʃke,k a w u l a ʃ k e,,Prins2016,,,^k a w u l a ʃ k e$,default,,
KyomkyoSitu-270_lightofweight-1,,KyomkyoSitu,270_lightofweight,kəɟo,kəɟo,k ə ɟ o,,Prins2016,,,^k ə ɟ o$,default,,
KyomkyoSitu-120_long-1,,KyomkyoSitu,120_long,kəskriʔn,kəskriʔn,k ə s k r i ʔ n,,Prins2016,,,^k ə s k r i ʔ n$,default,,
KyomkyoSitu-271_male-1,,KyomkyoSitu,271_male,təza,təza,t ə z a,,Prins2016,,,^t ə z a$,default,,
KyomkyoSitu-272_many-1,,KyomkyoSitu,272_many,kəməca,kəməca,k ə m ə c a,,Prins2016,,,^k ə m ə c a$,default,,
KyomkyoSitu-272_many-2,,KyomkyoSitu,272_many,stok,stok,s t o k,,Prins2016,,,^s t o k$,default,,
KyomkyoSitu-272_many-3,,KyomkyoSitu,272_many,wuvjot,wuvjot,w u v j o t,,Prins2016,,,^w u v j o t$,default,,
KyomkyoSitu-127_middle-1,,KyomkyoSitu,127_middle,təla,təla,t ə l a,,Prins2016,,,^t ə l a$,default,,
KyomkyoSitu-274_narrow-1,,KyomkyoSitu,274_narrow,kəcor,kəcor,k ə c o r,,Prins2016,,,^k ə c o r$,default,,
KyomkyoSitu-139_near-1,,KyomkyoSitu,139_near,tarnam,tarnam,t a r n a m,,Prins2016,,,^t a r n a m$,default,,
KyomkyoSitu-143_nine-1,,KyomkyoSitu,143_nine,kəngu,kəngu,k ə n g u,,Prins2016,,,^k ə n g u$,default,,
KyomkyoSitu-145_noon-1,,KyomkyoSitu,145_noon,saksə,saksə,s a k s ə,,Prins2016,,,^s a ks ə$,default,,
KyomkyoSitu-276_not-1,,KyomkyoSitu,276_not,ma,ma,m a,,Prins2016,,,^m a$,default,,
KyomkyoSitu-277_oldofperson-1,,KyomkyoSitu,277_oldofperson,kəmtɽoʔk,kəmtɽoʔk,k ə m t ɽ o ʔ k,,Prins2016,,,^k ə m t ɽ o ʔ k$,default,,
KyomkyoSitu-148_one-1,,KyomkyoSitu,148_one,ka,ka,k a,,Prins2016,,,^k a$,default,,
KyomkyoSitu-148_one-2,,KyomkyoSitu,148_one,kərdok,kərdok,k ə r d o k,,Prins2016,,,^k ə r d o k$,default,,
KyomkyoSitu-148_one-3,,KyomkyoSitu,148_one,kərek,kərek,k ə r e k,,Prins2016,,,^k ə r e k$,default,,
KyomkyoSitu-148_one-4,,KyomkyoSitu,148_one,kərgi,kərgi,k ə r g i,,Prins2016,,,^k ə r g i$,default,,
KyomkyoSitu-148_one-5,,KyomkyoSitu,148_one,kərtok,kərtok,k ə r t o k,,Prins2016,,,^k ə r t o k$,default,,
KyomkyoSitu-148_one-6,,KyomkyoSitu,148_one,ki,ki,k i,,Prins2016,,,^k i$,default,,
KyomkyoSitu-278_other-1,,KyomkyoSitu,278_other,kəmaʔk,kəmaʔk,k ə m a ʔ k,,Prins2016,,,^k ə m a ʔ k$,default,,
KyomkyoSitu-278_other-2,,KyomkyoSitu,278_other,raŋraŋ,raŋraŋ,r a ŋ r a ŋ,,Prins2016,,,^r a ŋ r a ŋ$,default,,
KyomkyoSitu-150_outside-1,,KyomkyoSitu,150_outside,təmphi,təmphi,t ə m pʰ i,,Prins2016,,,^t ə m ph i$,default,,
KyomkyoSitu-150_outside-2,,KyomkyoSitu,150_outside,təmphu,təmphu,t ə m pʰ u,,Prins2016,,,^t ə m ph u$,default,,
KyomkyoSitu-150_outside-3,,KyomkyoSitu,150_outside,wəmphij,wəmphij,w ə m pʰ i j,,Prins2016,,,^w ə m ph i j$,default,,
KyomkyoSitu-279_painful-1,,KyomkyoSitu,279_painful,kəmaŋam,kəmaŋam,k ə m a ŋ a m,,Prins2016,,,^k ə m a ŋ a m$,default,,
KyomkyoSitu-158_red-1,,KyomkyoSitu,158_red,kəvərni,kəvərni,k ə v ə r n i,,Prins2016,,,^k ə v ə r n i$,default,,
KyomkyoSitu-280_right-1,,KyomkyoSitu,280_right,kacha,kacha,k a cʰ a,,Prins2016,,,^k a ch a$,default,,
KyomkyoSitu-281_rottenoffruits-1,,KyomkyoSitu,281_rottenoffruits,kətʃuʔ,kətʃuʔ,k ə tʃ u ʔ,,Prins2016,,,^k ə tʃ u ʔ$,default,,
KyomkyoSitu-166_round-1,,KyomkyoSitu,166_round,kapəlorlor,kapəlorlor,k a p ə l o r l o r,,Prins2016,,,^k a p ə l o r l o r$,default,,
KyomkyoSitu-282_salty-1,,KyomkyoSitu,282_salty,kətsəru,kətsəru,k ə ts ə r u,,Prins2016,,,^k ə ts ə r u$,default,,
KyomkyoSitu-283_seven-1,,KyomkyoSitu,283_seven,kəʃnəʔs,kəʃnəʔs,k ə ʃ n ə ʔ s,,Prins2016,,,^k ə ʃ n ə ʔs$,default,,
KyomkyoSitu-285_short-1,,KyomkyoSitu,285_short,kəcu,kəcu,k ə c u,,Prins2016,,,^k ə c u$,default,,
KyomkyoSitu-285_short-2,,KyomkyoSitu,285_short,kəkmen,kəkmen,k ə k m e n,,Prins2016,,,^k ə k m e n$,default,,
KyomkyoSitu-181_shy-1,,KyomkyoSitu,181_shy,kənasrak,kənasrak,k ə n a s r a k,,Prins2016,,,^k ə n a s r a k$,default,,
KyomkyoSitu-184_six-1,,KyomkyoSitu,184_six,kətɽoʔk,kətɽoʔk,k ə t ɽ o ʔ k,,Prins2016,,,^k ə t ɽ o ʔ k$,default,,
KyomkyoSitu-188_small-1,,KyomkyoSitu,188_small,kətsə,kətsə,k ə ts ə,,Prins2016,,,^k ə ts ə$,default,,
KyomkyoSitu-191_smooth-1,,KyomkyoSitu,191_smooth,lam kətʃ hi,lam kətʃ hi,l a m + k ə tʃ + h i,,Prins2016,,,^l a m + k ə tʃ + h i$,default,,
KyomkyoSitu-287_soft-1,,KyomkyoSitu,287_soft,kənɟam,kənɟam,k ə n ɟ a m,,Prins2016,,,^k ə n ɟ a m$,default,,
KyomkyoSitu-288_some-1,,KyomkyoSitu,288_some,kəkərgi,kəkərgi,k ə k ə r g i,,Prins2016,,,^k ə k ə r g i$,default,,
KyomkyoSitu-288_some-2,,KyomkyoSitu,288_some,kəkərtokrtok,kəkərtokrtok,k ə k ə r t o k r t o k,,Prins2016,,,^k ə k ə r t o k r t o k$,default,,
KyomkyoSitu-291_ten-1,,KyomkyoSitu,291_ten,zɟi,zɟi,z ɟ i,,Prins2016,,,^z ɟ i$,default,,
KyomkyoSitu-292_that-1,,KyomkyoSitu,292_that,ndə,ndə,n d ə,,Prins2016,,,^n d ə$,default,,
KyomkyoSitu-293_theant-1,,KyomkyoSitu,293_theant,khoroʔk,khoroʔk,kʰ o r o ʔ k,,Prins2016,,,^kh o r o ʔ k$,default,,
KyomkyoSitu-294_thearmpit-1,,KyomkyoSitu,294_thearmpit,taphispo,taphispo,t a pʰ i s p o,,Prins2016,,,^t a ph i s p o$,default,,
KyomkyoSitu-296_theback-1,,KyomkyoSitu,296_theback,tazgən,tazgən,t a z g ə n,,Prins2016,,,^t a z g ə n$,default,,
KyomkyoSitu-296_theback-2,,KyomkyoSitu,296_theback,təŋkhuʔ,təŋkhuʔ,t ə ŋ kʰ u ʔ,,Prins2016,,,^t ə ŋ kh u ʔ$,default,,
KyomkyoSitu-7_thebarleytibetanorhighland-1,,KyomkyoSitu,7_thebarleytibetanorhighland,swej,swej,s w e j,,Prins2016,,,^sw e j$,default,,
KyomkyoSitu-9_thebelly-1,,KyomkyoSitu,9_thebelly,təvok,təvok,t ə v o k,,Prins2016,,,^t ə v o k$,default,,
KyomkyoSitu-12_thebird-1,,KyomkyoSitu,12_thebird,patʃu,patʃu,p a tʃ u,,Prins2016,,,^p a tʃ u$,default,,
KyomkyoSitu-300_thebodyhairhairorfur-1,,KyomkyoSitu,300_thebodyhairhairorfur,tarɲi,tarɲi,t a r ɲ i,,Prins2016,,,^t a r ɲ i$,default,,
KyomkyoSitu-18_thebone-1,,KyomkyoSitu,18_thebone,ʃarə,ʃarə,ʃ a r ə,,Prins2016,,,^ʃ a r ə$,default,,
KyomkyoSitu-301_thebranch-1,,KyomkyoSitu,301_thebranch,ʃumden,ʃumden,ʃ u m d e n,,Prins2016,,,^ʃ u m d e n$,default,,
KyomkyoSitu-301_thebranch-2,,KyomkyoSitu,301_thebranch,tajga,tajga,t a j g a,,Prins2016,,,^t a j g a$,default,,
KyomkyoSitu-302_thebreastfemale-1,,KyomkyoSitu,302_thebreastfemale,tənuʔ,tənuʔ,t ə n u ʔ,,Prins2016,,,^t ə n u ʔ$,default,,
KyomkyoSitu-303_thechild-1,,KyomkyoSitu,303_thechild,cici,cici,c i c i,,Prins2016,,,^c i c i$,default,,
KyomkyoSitu-303_thechild-2,,KyomkyoSitu,303_thechild,tapuʔ,tapuʔ,t a p u ʔ,,Prins2016,,,^t a p u ʔ$,default,,
KyomkyoSitu-304_thechilddescendant-1,,KyomkyoSitu,304_thechilddescendant,tapuʔ,tapuʔ,t a p u ʔ,,Prins2016,,,^t a p u ʔ$,default,,
KyomkyoSitu-24_thechildyounghuman-1,,KyomkyoSitu,24_thechildyounghuman,cici,cici,c i c i,,Prins2016,,,^c i c i$,default,,
KyomkyoSitu-24_thechildyounghuman-2,,KyomkyoSitu,24_thechildyounghuman,tapuʔ,tapuʔ,t a p u ʔ,,Prins2016,,,^t a p u ʔ$,default,,
KyomkyoSitu-25_thecloud-1,,KyomkyoSitu,25_thecloud,zdeʔm,zdeʔm,z d e ʔ m,,Prins2016,,,^z d e ʔ m$,default,,
KyomkyoSitu-32_thedaughter-1,,KyomkyoSitu,32_thedaughter,təmuʔpuʔ,təmuʔpuʔ,t ə m u ʔ p u ʔ,,Prins2016,,,^t ə m u ʔ p u ʔ$,default,,
KyomkyoSitu-37_thedog-1,,KyomkyoSitu,37_thedog,khəna,khəna,kʰ ə n a,,Prins2016,,,^kh ə n a$,default,,
KyomkyoSitu-42_theear-1,,KyomkyoSitu,42_theear,tərna,tərna,t ə r n a,,Prins2016,,,^t ə r n a$,default,,
KyomkyoSitu-309_theearthsoil-1,,KyomkyoSitu,309_theearthsoil,sa,sa,s a,,Prins2016,,,^s a$,default,,
KyomkyoSitu-309_theearthsoil-2,,KyomkyoSitu,309_theearthsoil,satʃ he,satʃ he,s a tʃ + h e,,Prins2016,,,^s a tʃ + h e$,default,,
KyomkyoSitu-310_theearthworm-1,,KyomkyoSitu,310_theearthworm,khardiliʔ,khardiliʔ,kʰ a r d i l i ʔ,,Prins2016,,,^kh a r d i l i ʔ$,default,,
KyomkyoSitu-49_theeye-1,,KyomkyoSitu,49_theeye,təmɲaʔk,təmɲaʔk,t ə m ɲ a ʔ k,,Prins2016,,,^t ə m ɲ a ʔ k$,default,,
KyomkyoSitu-312_thefatgrease-1,,KyomkyoSitu,312_thefatgrease,pakŋgor,pakŋgor,p a k ŋ g o r,,Prins2016,,,^p a k ŋ g o r$,default,,
KyomkyoSitu-313_thefather-1,,KyomkyoSitu,313_thefather,tapa,tapa,t a p a,,Prins2016,,,^t a p a$,default,,
KyomkyoSitu-54_thefire-1,,KyomkyoSitu,54_thefire,təmtʃuk,təmtʃuk,t ə m tʃ u k,,Prins2016,,,^t ə m tʃ u k$,default,,
KyomkyoSitu-56_thefish-1,,KyomkyoSitu,56_thefish,ɟopɟop,ɟopɟop,ɟ o p ɟ o p,,Prins2016,,,^ɟ o p ɟ o p$,default,,
KyomkyoSitu-315_theflea-1,,KyomkyoSitu,315_theflea,mdzajiʔk,mdzajiʔk,m d z a j i ʔ k,,Prins2016,,,^m d z a j i ʔ k$,default,,
KyomkyoSitu-61_theflower-1,,KyomkyoSitu,61_theflower,məntoʔk,məntoʔk,m ə n t o ʔ k,,Prins2016,,,^m ə n t o ʔ k$,default,,
KyomkyoSitu-61_theflower-2,,KyomkyoSitu,61_theflower,tapaʔt,tapaʔt,t a p a ʔ t,,Prins2016,,,^t a p a ʔ t$,default,,
KyomkyoSitu-64_thefoot-1,,KyomkyoSitu,64_thefoot,tamiʔ,tamiʔ,t a m i ʔ,,Prins2016,,,^t a m i ʔ$,default,,
KyomkyoSitu-65_theforest-1,,KyomkyoSitu,65_theforest,ʃikha,ʃikha,ʃ i kʰ a,,Prins2016,,,^ʃ i kh a$,default,,
KyomkyoSitu-68_thefox-1,,KyomkyoSitu,68_thefox,kəthwe,kəthwe,k ə tʰ w e,,Prins2016,,,^k ə thw e$,default,,
KyomkyoSitu-317_thefrog-1,,KyomkyoSitu,317_thefrog,khaʃpa,khaʃpa,kʰ a ʃ p a,,Prins2016,,,^kh a ʃ p a$,default,,
KyomkyoSitu-70_thefrontfrontside-1,,KyomkyoSitu,70_thefrontfrontside,tətɽu,tətɽu,t ə t ɽ u,,Prins2016,,,^t ə t ɽ u$,default,,
KyomkyoSitu-320_thegirl-1,,KyomkyoSitu,320_thegirl,təmuʔpuʔ,təmuʔpuʔ,t ə m u ʔ p u ʔ,,Prins2016,,,^t ə m u ʔ p u ʔ$,default,,
KyomkyoSitu-75_thegoat-1,,KyomkyoSitu,75_thegoat,tʃhət,tʃhət,tʃʰ ə t,,Prins2016,,,^tʃh ə t$,default,,
KyomkyoSitu-77_thegrass-1,,KyomkyoSitu,77_thegrass,kazaʔ,kazaʔ,k a z a ʔ,,Prins2016,,,^k a z a ʔ$,default,,
KyomkyoSitu-322_thehair-1,,KyomkyoSitu,322_thehair,tarɲi,tarɲi,t a r ɲ i,,Prins2016,,,^t a r ɲ i$,default,,
KyomkyoSitu-80_thehairofthehead-1,,KyomkyoSitu,80_thehairofthehead,taworɲi,taworɲi,t a w o r ɲ i,,Prins2016,,,^t a w o r ɲ i$,default,,
KyomkyoSitu-81_thehand-1,,KyomkyoSitu,81_thehand,tajiʔk,tajiʔk,t a j i ʔ k,,Prins2016,,,^t a j i ʔ k$,default,,
KyomkyoSitu-84_thehead-1,,KyomkyoSitu,84_thehead,tawo,tawo,t a w o,,Prins2016,,,^t a w o$,default,,
KyomkyoSitu-86_theheart-1,,KyomkyoSitu,86_theheart,təsi,təsi,t ə s i,,Prins2016,,,^t ə s i$,default,,
KyomkyoSitu-86_theheart-2,,KyomkyoSitu,86_theheart,təʃnəʔ,təʃnəʔ,t ə ʃ n ə ʔ,,Prins2016,,,^t ə ʃ n ə ʔ$,default,,
KyomkyoSitu-323_thehoof-1,,KyomkyoSitu,323_thehoof,takaʔ,takaʔ,t a k a ʔ,,Prins2016,,,^t a k a ʔ$,default,,
KyomkyoSitu-94_thehornkeratinizedskin-1,,KyomkyoSitu,94_thehornkeratinizedskin,təruʔ,təruʔ,t ə r u ʔ,,Prins2016,,,^t ə r u ʔ$,default,,
KyomkyoSitu-95_thehorse-1,,KyomkyoSitu,95_thehorse,mbroʔ,mbroʔ,m b r o ʔ,,Prins2016,,,^m b r o ʔ$,default,,
KyomkyoSitu-97_thehouse-1,,KyomkyoSitu,97_thehouse,təɟeʔm,təɟeʔm,t ə ɟ e ʔ m,,Prins2016,,,^t ə ɟ e ʔ m$,default,,
KyomkyoSitu-326_theintestines-1,,KyomkyoSitu,326_theintestines,naŋce,naŋce,n a ŋ c e,,Prins2016,,,^n a ŋ c e$,default,,
KyomkyoSitu-328_theknife-1,,KyomkyoSitu,328_theknife,mbərzaʔ,mbərzaʔ,m b ə r z a ʔ,,Prins2016,,,^m b ə r z a ʔ$,default,,
KyomkyoSitu-112_theleaf-1,,KyomkyoSitu,112_theleaf,təjmbak,təjmbak,t ə j m b a k,,Prins2016,,,^t ə j m b a k$,default,,
KyomkyoSitu-330_theleg-1,,KyomkyoSitu,330_theleg,tamiʔ,tamiʔ,t a m i ʔ,,Prins2016,,,^t a m i ʔ$,default,,
KyomkyoSitu-121_thelouse-1,,KyomkyoSitu,121_thelouse,soʔr,soʔr,s o ʔ r,,Prins2016,,,^s o ʔ r$,default,,
KyomkyoSitu-334_thelung-1,,KyomkyoSitu,334_thelung,taslo,taslo,t a s l o,,Prins2016,,,^t a s l o$,default,,
KyomkyoSitu-123_themanmalehuman-1,,KyomkyoSitu,123_themanmalehuman,təza,təza,t ə z a,,Prins2016,,,^t ə z a$,default,,
KyomkyoSitu-126_themeat-1,,KyomkyoSitu,126_themeat,ɟarə,ɟarə,ɟ a r ə,,Prins2016,,,^ɟ a r ə$,default,,
KyomkyoSitu-126_themeat-2,,KyomkyoSitu,126_themeat,ʃa,ʃa,ʃ a,,Prins2016,,,^ʃ a$,default,,
KyomkyoSitu-128_themoon-1,,KyomkyoSitu,128_themoon,tsəla,tsəla,ts ə l a,,Prins2016,,,^ts ə l a$,default,,
KyomkyoSitu-131_themother-1,,KyomkyoSitu,131_themother,təmo,təmo,t ə m o,,Prins2016,,,^t ə m o$,default,,
KyomkyoSitu-132_themountain-1,,KyomkyoSitu,132_themountain,tambat,tambat,t a m b a t,,Prins2016,,,^t a m b a t$,default,,
KyomkyoSitu-132_themountain-2,,KyomkyoSitu,132_themountain,tawat,tawat,t a w a t,,Prins2016,,,^t a w a t$,default,,
KyomkyoSitu-133_themouseorrat-1,,KyomkyoSitu,133_themouseorrat,pəɟu,pəɟu,p ə ɟ u,,Prins2016,,,^p ə ɟ u$,default,,
KyomkyoSitu-134_themouth-1,,KyomkyoSitu,134_themouth,təkha,təkha,t ə kʰ a,,Prins2016,,,^t ə kh a$,default,,
KyomkyoSitu-134_themouth-2,,KyomkyoSitu,134_themouth,təmtʃhu,təmtʃhu,t ə m tʃʰ u,,Prins2016,,,^t ə m tʃh u$,default,,
KyomkyoSitu-337_themud-1,,KyomkyoSitu,337_themud,scokphi,scokphi,s c o k pʰ i,,Prins2016,,,^s c o k ph i$,default,,
KyomkyoSitu-337_themud-2,,KyomkyoSitu,337_themud,tapiʔ,tapiʔ,t a p i ʔ,,Prins2016,,,^t a p i ʔ$,default,,
KyomkyoSitu-337_themud-3,,KyomkyoSitu,337_themud,tatɽo,tatɽo,t a t ɽ o,,Prins2016,,,^t a t ɽ o$,default,,
KyomkyoSitu-338_thenailfingernailorclaw-1,,KyomkyoSitu,338_thenailfingernailorclaw,tajiʔkndzəru,tajiʔkndzəru,t a j i ʔ k n d z ə r u,,Prins2016,,,^t a j i ʔ k n d z ə r u$,default,,
KyomkyoSitu-137_thename-1,,KyomkyoSitu,137_thename,tərɲi,tərɲi,t ə r ɲ i,,Prins2016,,,^t ə r ɲ i$,default,,
KyomkyoSitu-137_thename-2,,KyomkyoSitu,137_thename,tərɲu,tərɲu,t ə r ɲ u,,Prins2016,,,^t ə r ɲ u$,default,,
KyomkyoSitu-140_theneck-1,,KyomkyoSitu,140_theneck,təmku,təmku,t ə m k u,,Prins2016,,,^t ə m k u$,default,,
